nombre_de_usuario,genero,edad,pais,tipo_de_subscripcion,tiempo_de_escucha,canciones_escuchadas_por_dia,omision,tipo_de_dispositivo,anuncios_escuchados_por_semana,escucha_sin_conexion,cancelado
4945,masculino,23,francia,familiar,190,83,0.41,computador,0,1,1
4947,masculino,36,india,familiar,193,57,0.34,celular,0,1,0
4948,otro,31,estados unidos,gratis,145,62,0.04,computador,30,0,0
4949,femenino,41,francia,gratis,92,55,0.56,celular,8,0,1
4950,femenino,38,reino unido,familiar,248,45,0.02,web,0,1,0
4951,masculino,50,canada,familiar,238,70,0.34,celular,0,1,0
4952,otro,54,pakistan,familiar,74,33,0.09,web,0,1,1
4953,masculino,38,australia,estudiante,264,71,0.27,computador,0,1,0
4954,femenino,57,reino unido,pago,288,99,0.31,computador,0,1,1
4955,femenino,57,australia,familiar,83,40,0.51,web,0,1,0
4956,masculino,38,reino unido,estudiante,65,64,0.15,computador,0,1,0
4957,masculino,18,australia,gratis,194,68,0.57,web,38,0,0
4958,masculino,19,india,familiar,154,85,0.45,computador,0,1,0
4959,femenino,20,pakistan,pago,153,92,0.3,celular,0,1,1
4960,otro,38,australia,pago,67,68,0.32,celular,0,1,0
4961,femenino,54,estados unidos,gratis,142,46,0.35,web,28,0,0
4962,masculino,23,canada,familiar,248,50,0.24,computador,0,1,1
4963,femenino,49,estados unidos,familiar,139,39,0.01,celular,0,1,1
4964,otro,38,pakistan,pago,29,21,0.18,web,0,1,1
4965,masculino,39,estados unidos,pago,144,70,0.35,web,0,1,0
4966,masculino,57,alemania,familiar,154,56,0.47,web,0,1,0
4967,masculino,54,india,estudiante,65,4,0.35,computador,0,1,1
4968,otro,40,australia,pago,31,34,0.29,computador,0,1,0
4969,masculino,22,australia,pago,154,98,0.35,web,0,1,1
4970,femenino,30,estados unidos,pago,77,56,0.29,web,0,1,1
4971,otro,23,reino unido,gratis,43,75,0.58,computador,16,1,0
4972,femenino,38,estados unidos,estudiante,147,81,0.1,celular,0,1,0
4973,femenino,47,australia,estudiante,250,75,0.03,celular,0,1,0
4974,otro,44,india,familiar,105,49,0.0,computador,0,1,0
4975,masculino,56,estados unidos,pago,231,4,0.56,web,0,1,0
4977,masculino,21,alemania,estudiante,108,61,0.44,celular,0,1,0
4978,femenino,38,estados unidos,familiar,150,68,0.07,celular,0,1,1
4979,femenino,54,estados unidos,estudiante,154,78,0.11,celular,0,1,0
4980,femenino,50,estados unidos,familiar,263,13,0.12,web,0,1,0
4981,masculino,17,reino unido,gratis,78,2,0.32,web,9,0,0
4982,masculino,20,pakistan,pago,200,50,0.46,computador,0,1,1
4983,masculino,44,francia,estudiante,218,16,0.26,web,0,1,0
4984,femenino,38,francia,estudiante,22,58,0.33,celular,0,1,0
4985,otro,44,canada,familiar,67,34,0.4,web,0,1,1
4986,otro,40,australia,familiar,12,93,0.19,web,0,1,0
4987,masculino,41,australia,pago,37,72,0.3,computador,0,1,1
4988,masculino,23,reino unido,familiar,297,20,0.26,celular,0,1,1
4989,masculino,37,francia,gratis,231,50,0.2,computador,17,0,0
4990,otro,40,india,estudiante,178,11,0.18,computador,0,1,0
4991,masculino,57,estados unidos,familiar,280,30,0.14,web,0,1,0
4992,otro,36,reino unido,estudiante,254,73,0.24,web,0,1,0
4993,masculino,25,pakistan,gratis,54,73,0.51,computador,45,0,1
4994,otro,57,australia,gratis,276,50,0.25,computador,34,0,1
4995,femenino,23,alemania,pago,230,18,0.1,web,0,1,0
4996,otro,43,india,gratis,252,94,0.07,celular,26,0,0
4997,femenino,40,india,pago,136,36,0.24,web,0,1,0
4998,femenino,16,australia,familiar,163,71,0.49,computador,0,1,0
4999,femenino,21,canada,pago,138,18,0.34,celular,0,1,0
5000,femenino,24,reino unido,estudiante,179,25,0.31,computador,0,1,0
5002,masculino,31,pakistan,familiar,18,57,0.29,celular,0,1,1
5003,masculino,17,pakistan,estudiante,110,23,0.34,celular,0,1,0
5004,masculino,59,alemania,pago,44,93,0.54,computador,0,1,0
5005,masculino,38,francia,estudiante,66,37,0.34,computador,0,1,0
5006,femenino,34,alemania,familiar,56,36,0.35,celular,0,1,0
5007,masculino,21,alemania,pago,154,98,0.23,web,0,1,1
5008,femenino,32,australia,estudiante,72,64,0.47,computador,0,1,0
5009,femenino,32,pakistan,familiar,210,70,0.34,computador,0,1,0
5010,femenino,58,australia,familiar,95,4,0.14,web,0,1,0
5011,femenino,38,alemania,estudiante,46,50,0.47,web,0,1,0
5012,masculino,43,alemania,gratis,118,93,0.12,celular,46,0,0
5014,femenino,17,alemania,pago,269,45,0.53,computador,0,1,0
5015,otro,37,francia,pago,276,13,0.41,web,0,1,0
5016,masculino,20,francia,gratis,105,82,0.5,computador,13,0,1
5017,masculino,38,reino unido,estudiante,160,56,0.11,web,0,1,1
5018,femenino,23,estados unidos,gratis,13,56,0.24,celular,29,0,0
5019,otro,20,australia,pago,90,6,0.28,computador,0,1,1
5020,otro,43,pakistan,familiar,150,50,0.3,celular,0,1,0
5021,femenino,47,alemania,pago,117,12,0.36,web,0,1,0
5022,masculino,38,canada,gratis,55,26,0.23,computador,45,0,1
5023,masculino,49,india,estudiante,105,83,0.01,computador,0,1,0
5024,masculino,45,francia,pago,229,68,0.05,web,0,1,0
5025,masculino,19,australia,gratis,267,99,0.51,web,35,1,0
5026,masculino,19,alemania,pago,59,85,0.12,computador,0,1,0
5027,otro,33,india,gratis,90,7,0.22,computador,39,0,1
5028,masculino,22,estados unidos,pago,269,11,0.06,celular,0,1,0
5029,masculino,24,estados unidos,gratis,133,58,0.54,celular,36,0,1
5030,otro,21,india,pago,89,9,0.43,celular,0,1,0
5031,otro,51,canada,pago,253,19,0.15,celular,0,1,0
5032,femenino,18,francia,gratis,14,82,0.04,web,31,0,0
5033,masculino,43,australia,gratis,297,38,0.41,web,18,0,0
5034,masculino,16,estados unidos,gratis,263,10,0.55,web,11,0,1
5035,femenino,22,alemania,gratis,22,99,0.21,celular,10,0,0
5036,otro,38,alemania,pago,256,73,0.3,web,0,1,0
5037,masculino,37,estados unidos,pago,144,40,0.27,computador,0,1,0
5038,femenino,38,australia,estudiante,89,18,0.48,computador,0,1,1
5039,masculino,34,francia,estudiante,94,61,0.12,computador,0,1,0
5040,otro,21,estados unidos,gratis,205,50,0.41,web,45,0,0
5041,masculino,55,alemania,familiar,14,68,0.42,computador,0,1,0
5042,otro,42,francia,estudiante,220,96,0.23,web,0,1,0
5043,otro,57,reino unido,estudiante,80,93,0.24,celular,0,1,1
5044,masculino,21,estados unidos,estudiante,55,79,0.19,celular,0,1,0
5045,femenino,19,francia,pago,47,56,0.02,computador,0,1,0
5046,masculino,52,india,pago,126,95,0.38,computador,0,1,0
5047,masculino,22,australia,estudiante,70,18,0.28,web,0,1,0
5048,otro,20,alemania,familiar,132,80,0.35,celular,0,1,1
5049,otro,49,australia,estudiante,53,99,0.22,celular,0,1,1
5050,masculino,33,estados unidos,estudiante,154,70,0.51,web,0,1,0
5051,masculino,44,estados unidos,familiar,274,76,0.07,web,0,1,0
5052,femenino,36,australia,estudiante,290,88,0.43,computador,0,1,0
5053,femenino,37,canada,gratis,100,93,0.33,computador,27,1,0
5054,femenino,58,australia,pago,38,21,0.16,computador,0,1,0
5055,masculino,39,francia,familiar,204,48,0.36,web,0,1,1
5056,masculino,23,alemania,familiar,96,90,0.48,computador,0,1,0
5057,masculino,17,alemania,gratis,125,18,0.35,web,45,0,0
5058,femenino,24,pakistan,estudiante,50,50,0.47,celular,0,1,1
5059,otro,18,pakistan,gratis,188,79,0.22,celular,19,0,0
5060,masculino,38,australia,pago,32,44,0.19,computador,0,1,0
5061,masculino,44,pakistan,familiar,40,29,0.5,computador,0,1,0
5062,masculino,23,india,familiar,169,76,0.49,celular,0,1,1
5063,otro,37,india,gratis,291,24,0.36,computador,30,0,0
5064,femenino,17,alemania,gratis,203,57,0.0,computador,41,0,1
5065,otro,22,canada,estudiante,185,21,0.51,celular,0,1,1
5066,femenino,23,estados unidos,familiar,101,56,0.21,celular,0,1,0
5067,masculino,20,pakistan,familiar,250,97,0.24,celular,0,1,0
5068,otro,20,alemania,gratis,224,68,0.44,web,5,0,0
5069,femenino,59,reino unido,familiar,34,78,0.17,celular,0,1,0
5070,otro,38,reino unido,pago,77,15,0.18,celular,0,1,0
5071,otro,21,canada,estudiante,81,51,0.24,computador,0,1,0
5072,otro,47,reino unido,gratis,216,75,0.19,web,19,0,0
5073,otro,30,reino unido,familiar,154,13,0.33,celular,0,1,0
5074,masculino,40,alemania,pago,137,5,0.58,web,0,1,0
5075,masculino,24,australia,estudiante,160,42,0.05,computador,0,1,0
5076,otro,20,pakistan,gratis,13,48,0.52,computador,40,0,0
5077,otro,55,india,estudiante,180,55,0.34,computador,0,1,0
5078,otro,30,pakistan,pago,285,39,0.35,celular,0,1,0
5079,masculino,22,canada,pago,192,78,0.11,computador,0,1,0
5080,otro,34,canada,familiar,113,8,0.56,celular,0,1,0
5081,masculino,38,australia,pago,158,90,0.3,computador,0,1,1
5082,femenino,36,australia,gratis,231,91,0.22,web,29,0,0
5083,femenino,40,australia,pago,99,15,auto%#,celular,0,1,0
5084,femenino,57,alemania,estudiante,117,38,0.53,celular,0,1,0
5085,femenino,54,estados unidos,gratis,73,48,0.07,celular,40,0,1
5086,otro,21,reino unido,gratis,21,20,0.18,web,22,0,0
5087,otro,40,pakistan,estudiante,154,67,0.26,celular,0,1,0
5088,femenino,47,australia,pago,136,82,0.17,computador,0,1,0
5089,otro,33,india,familiar,107,55,0.37,computador,0,1,1
5090,femenino,37,canada,estudiante,87,84,0.34,celular,0,1,0
5091,femenino,33,reino unido,pago,186,37,0.11,celular,0,1,0
5092,femenino,16,australia,pago,51,85,0.17,web,0,1,0
5093,otro,53,india,estudiante,285,30,0.46,computador,0,1,0
5094,masculino,23,francia,pago,207,86,0.06,web,0,1,0
5095,femenino,46,estados unidos,gratis,252,85,0.53,celular,47,0,0
5096,otro,16,india,estudiante,40,89,0.21,web,0,1,0
5097,masculino,51,pakistan,gratis,41,85,0.48,celular,30,0,0
5098,otro,39,alemania,pago,159,50,0.15,celular,0,1,1
5099,femenino,39,alemania,pago,29,87,0.03,computador,0,1,0
5100,femenino,26,pakistan,familiar,234,31,0.41,web,0,1,0
5101,femenino,17,reino unido,pago,283,32,0.06,celular,0,1,0
5102,femenino,19,australia,estudiante,261,49,0.06,celular,0,1,0
5103,masculino,59,canada,pago,100,66,0.43,computador,0,1,0
5104,otro,54,india,pago,12,19,0.46,celular,0,1,0
5105,femenino,25,estados unidos,pago,215,82,0.42,computador,0,1,1
5106,masculino,49,canada,estudiante,163,48,0.56,computador,0,1,0
5107,femenino,56,alemania,familiar,31,19,0.45,web,0,1,0
5108,femenino,31,reino unido,pago,230,54,0.31,web,0,1,1
5109,femenino,59,india,gratis,136,62,0.39,celular,23,0,1
5110,otro,41,canada,estudiante,173,71,0.33,celular,0,1,0
5111,femenino,44,alemania,estudiante,149,54,0.17,celular,0,1,0
5112,femenino,40,estados unidos,estudiante,212,75,0.3,web,0,1,0
5113,femenino,19,canada,familiar,276,59,0.27,computador,0,1,0
5114,masculino,50,francia,gratis,47,62,0.41,celular,39,0,0
5115,masculino,30,australia,estudiante,200,80,0.28,computador,0,1,0
5116,femenino,54,canada,estudiante,238,57,0.51,web,0,1,0
5118,otro,35,canada,estudiante,60,45,0.27,celular,0,1,0
5119,masculino,56,canada,pago,140,37,0.6,web,0,1,0
5120,masculino,31,australia,pago,222,39,0.17,celular,0,1,0
5121,femenino,22,australia,gratis,215,32,0.44,web,22,0,0
5122,femenino,49,india,pago,214,41,0.59,computador,0,1,0
5123,otro,51,reino unido,familiar,16,64,0.36,celular,0,1,1
5125,masculino,44,canada,familiar,89,34,0.46,computador,0,1,0
5126,masculino,18,australia,familiar,156,32,0.21,computador,0,1,0
5127,masculino,57,pakistan,pago,149,14,0.4,celular,0,1,0
5128,otro,38,estados unidos,estudiante,154,93,0.32,celular,0,1,1
5129,otro,16,francia,familiar,255,71,0.02,web,0,1,1
5130,femenino,40,francia,gratis,152,7,0.44,celular,34,0,0
5131,masculino,39,canada,estudiante,224,35,0.52,web,0,1,1
5132,femenino,32,pakistan,estudiante,214,99,0.46,computador,0,1,1
5133,otro,51,francia,gratis,295,27,0.04,web,34,0,1
5134,masculino,59,francia,familiar,149,46,0.53,celular,0,1,0
5135,masculino,52,estados unidos,pago,167,29,0.09,celular,0,1,0
5136,femenino,59,canada,pago,182,3,0.24,computador,0,1,0
5137,masculino,16,australia,gratis,157,46,0.14,celular,32,0,0
5138,femenino,22,india,pago,15,49,0.22,web,0,1,0
5139,masculino,41,estados unidos,pago,199,10,0.49,computador,0,1,0
5140,femenino,49,india,gratis,201,48,auto%#,celular,11,1,0
5141,femenino,24,estados unidos,gratis,183,76,0.04,web,29,1,0
5142,otro,38,india,familiar,240,78,0.41,web,0,1,0
5143,masculino,40,reino unido,pago,114,12,0.23,celular,0,1,0
5144,femenino,16,reino unido,gratis,150,71,0.1,celular,48,0,1
5145,masculino,28,estados unidos,gratis,61,92,0.55,web,25,0,0
5146,masculino,51,reino unido,pago,51,59,0.14,celular,0,1,0
5147,otro,48,india,familiar,239,49,0.23,computador,0,1,0
5148,masculino,54,india,pago,113,26,0.31,celular,0,1,1
5149,otro,26,india,pago,237,33,0.03,web,0,1,0
5150,otro,44,estados unidos,estudiante,194,17,0.34,computador,0,1,0
5151,masculino,46,india,estudiante,212,50,0.51,computador,0,1,1
5152,femenino,27,estados unidos,pago,62,3,0.07,celular,0,1,0
5153,masculino,25,alemania,familiar,270,50,0.18,computador,0,1,0
5154,masculino,30,canada,estudiante,71,46,0.25,web,0,1,0
5155,femenino,18,australia,pago,209,2,0.11,celular,0,1,0
5156,femenino,31,estados unidos,pago,120,42,0.16,web,0,1,0
5157,masculino,30,canada,estudiante,277,85,0.2,celular,0,1,1
5158,femenino,35,australia,gratis,154,92,0.18,web,35,0,1
5159,otro,42,alemania,pago,163,3,0.46,celular,0,1,0
5160,masculino,44,pakistan,pago,117,15,0.12,web,0,1,0
5161,otro,42,alemania,gratis,235,61,0.48,computador,37,0,0
5162,masculino,27,australia,gratis,255,22,0.01,computador,25,0,0
5163,femenino,39,estados unidos,familiar,191,16,0.31,computador,0,1,0
5164,otro,32,francia,pago,113,90,0.48,computador,0,1,0
5165,otro,57,reino unido,familiar,86,39,0.53,web,0,1,1
5166,femenino,38,alemania,familiar,97,94,0.3,celular,0,1,0
5167,masculino,19,francia,gratis,254,52,0.1,celular,24,0,0
5168,masculino,32,australia,familiar,290,54,0.28,celular,0,1,1
5169,femenino,58,india,pago,241,64,0.28,celular,0,1,0
5170,femenino,38,india,gratis,182,49,0.05,computador,49,0,0
5171,femenino,38,india,familiar,172,45,0.51,web,0,1,0
5172,otro,18,pakistan,gratis,73,38,0.6,celular,15,0,1
5173,masculino,38,reino unido,gratis,152,51,0.29,web,27,0,0
5174,masculino,35,canada,gratis,37,48,0.0,celular,10,0,0
5175,femenino,47,pakistan,pago,292,48,0.13,web,0,1,1
5176,masculino,45,india,pago,62,31,0.36,computador,20,0,0
5177,masculino,31,pakistan,gratis,263,43,0.06,computador,0,0,1
5178,femenino,20,pakistan,familiar,58,48,0.35,web,0,1,0
5179,otro,52,francia,estudiante,113,35,0.23,computador,0,1,0
5180,otro,50,australia,pago,40,91,0.52,web,0,1,1
5181,otro,38,francia,pago,216,17,0.19,web,0,1,1
5182,otro,38,canada,pago,35,18,0.52,celular,0,1,0
5183,masculino,17,alemania,gratis,289,85,0.57,computador,10,0,0
5184,otro,28,india,gratis,255,24,0.15,computador,6,0,0
5185,otro,29,francia,estudiante,277,8,0.18,web,0,1,0
5186,femenino,43,francia,familiar,161,82,0.47,computador,0,1,0
5187,masculino,48,australia,pago,113,94,0.18,web,0,1,0
5188,otro,40,alemania,gratis,277,21,0.41,computador,0,0,0
5189,otro,51,francia,pago,190,90,0.54,celular,0,1,1
5190,femenino,19,alemania,gratis,256,46,0.42,computador,37,0,1
5191,masculino,38,australia,pago,294,88,0.12,celular,0,1,0
5192,femenino,26,estados unidos,familiar,97,41,0.22,celular,0,1,0
5193,otro,49,pakistan,familiar,39,26,0.34,celular,0,1,0
5194,femenino,56,india,familiar,264,91,0.47,celular,0,1,0
5195,masculino,38,alemania,pago,285,94,0.07,computador,0,1,0
5196,masculino,44,estados unidos,pago,78,36,0.16,web,0,1,0
5197,masculino,54,pakistan,gratis,144,77,0.05,celular,0,0,0
5198,masculino,19,estados unidos,familiar,239,21,0.59,computador,0,1,1
5199,otro,24,alemania,familiar,122,54,0.11,computador,0,1,0
5200,masculino,43,francia,gratis,142,50,0.55,computador,25,1,0
5201,masculino,24,francia,pago,133,60,0.18,web,0,1,0
5202,masculino,17,canada,gratis,259,90,0.39,celular,41,0,0
5203,femenino,41,australia,familiar,161,83,0.05,celular,0,1,0
5205,otro,51,pakistan,estudiante,51,78,0.29,celular,0,1,1
5206,femenino,48,reino unido,gratis,282,11,0.2,celular,29,0,1
5207,femenino,57,reino unido,pago,277,50,0.08,web,0,1,0
5208,femenino,30,australia,pago,242,28,0.38,computador,0,1,1
5209,masculino,27,alemania,gratis,11,50,0.32,celular,33,0,0
5211,masculino,39,francia,pago,152,1,0.4,computador,0,1,0
5212,masculino,29,pakistan,pago,235,86,0.48,web,0,1,0
5213,femenino,29,australia,estudiante,256,47,0.58,computador,0,1,0
5214,femenino,19,alemania,pago,232,21,0.16,web,0,1,1
5215,otro,33,estados unidos,estudiante,237,62,0.41,computador,0,1,0
5216,otro,21,canada,gratis,207,62,0.2,celular,33,0,0
5217,masculino,21,reino unido,gratis,154,30,0.52,computador,45,0,1
5218,otro,57,pakistan,estudiante,154,51,0.42,web,0,1,0
5219,femenino,18,australia,familiar,135,16,0.54,computador,0,1,0
5220,masculino,56,reino unido,familiar,238,75,0.33,web,0,1,0
5221,femenino,37,reino unido,familiar,53,32,0.24,computador,0,1,1
5222,femenino,31,pakistan,pago,105,67,0.19,web,0,1,0
5223,masculino,26,canada,familiar,211,48,0.17,computador,0,1,0
5224,femenino,48,estados unidos,familiar,137,8,0.15,celular,0,1,0
5225,otro,34,australia,pago,16,47,0.28,web,0,1,1
5226,masculino,38,estados unidos,gratis,120,14,0.03,computador,44,0,0
5227,femenino,16,reino unido,estudiante,260,56,0.4,computador,0,1,1
5228,otro,25,pakistan,familiar,100,41,0.25,celular,0,1,0
5229,femenino,23,canada,pago,249,69,0.16,computador,0,1,0
5230,otro,20,reino unido,familiar,111,13,0.5,celular,0,1,0
5231,masculino,27,canada,estudiante,196,25,0.58,web,0,1,0
5232,femenino,28,india,pago,164,79,0.42,computador,0,1,0
5233,femenino,22,francia,estudiante,230,50,0.12,celular,0,1,0
5234,masculino,49,estados unidos,gratis,128,4,0.49,celular,10,0,0
5236,otro,59,india,familiar,87,99,0.31,celular,0,1,0
5237,masculino,46,estados unidos,estudiante,229,33,0.13,celular,0,1,0
5238,otro,46,australia,familiar,220,63,0.1,web,0,1,0
5239,masculino,38,canada,estudiante,208,84,0.15,web,0,1,0
5241,masculino,25,canada,gratis,13,86,0.47,celular,34,0,0
5242,femenino,38,pakistan,gratis,118,52,0.34,web,26,0,0
5243,masculino,29,estados unidos,pago,169,71,0.58,celular,0,1,0
5244,masculino,32,francia,familiar,154,66,0.29,computador,0,1,1
5245,masculino,46,pakistan,gratis,28,19,0.25,computador,19,0,1
5246,femenino,30,francia,pago,244,64,0.21,computador,0,1,0
5247,masculino,21,canada,pago,284,91,0.53,computador,0,1,0
5248,femenino,18,australia,gratis,226,64,0.46,celular,28,0,0
5249,femenino,28,francia,estudiante,243,8,0.15,computador,0,1,0
5250,masculino,38,estados unidos,estudiante,253,83,0.09,celular,0,1,0
5251,otro,55,canada,estudiante,154,50,0.07,computador,0,1,0
5252,masculino,16,pakistan,estudiante,165,96,0.29,web,0,1,0
5253,femenino,36,pakistan,estudiante,205,21,0.36,celular,0,1,0
5254,otro,55,canada,gratis,97,5,0.34,celular,8,0,0
5255,femenino,38,india,pago,25,85,0.07,celular,0,1,0
5256,femenino,32,india,estudiante,38,88,0.53,computador,0,1,0
5257,otro,54,reino unido,gratis,152,88,0.21,web,15,0,0
5258,femenino,31,estados unidos,pago,100,32,0.13,web,0,1,1
5259,femenino,43,estados unidos,pago,225,4,0.37,celular,0,1,0
5260,otro,17,canada,estudiante,13,54,0.39,celular,0,1,1
5261,masculino,45,francia,gratis,27,63,0.1,computador,0,0,0
5262,otro,59,pakistan,estudiante,246,87,0.32,celular,0,1,1
5263,femenino,30,australia,gratis,27,92,0.08,celular,6,0,0
5264,otro,16,india,gratis,56,20,0.01,web,16,0,0
5265,masculino,38,reino unido,pago,273,28,0.25,computador,0,1,0
5267,femenino,52,australia,pago,132,44,0.33,celular,0,1,0
5268,otro,30,alemania,pago,108,89,0.09,celular,49,0,0
5269,masculino,37,pakistan,familiar,154,68,0.39,celular,0,1,0
5270,masculino,19,alemania,familiar,159,60,0.04,computador,0,1,0
5272,femenino,49,reino unido,pago,56,51,0.31,celular,0,1,0
5273,otro,50,reino unido,gratis,125,7,0.14,celular,49,0,0
5274,masculino,38,pakistan,pago,148,49,0.01,web,0,1,0
5275,femenino,32,canada,familiar,99,62,0.22,web,0,1,1
5276,masculino,20,india,pago,248,78,0.27,computador,0,1,1
5277,femenino,54,india,estudiante,169,38,0.15,web,0,1,0
5278,femenino,32,francia,estudiante,126,57,0.02,celular,0,1,1
5279,masculino,38,canada,familiar,189,95,0.17,computador,0,1,1
5280,otro,31,reino unido,estudiante,81,36,auto%#,celular,0,1,0
5281,femenino,31,alemania,gratis,75,15,0.23,computador,41,0,0
5282,femenino,42,alemania,gratis,98,29,0.34,web,39,0,0
5283,masculino,53,canada,pago,24,7,0.32,computador,0,1,1
